screen_name,date,text,retweet_count,favourites_count
La Cucina Italiana,2020-01-14 16:27:59,Mai provato a farlo in casa? ğŸ˜ https://t.co/H9iUzSBrXg,2,3
La Cucina Italiana,2020-01-14 16:02:57,Avete mai pensato di usarlo per i dolci? #farro ğŸ˜‰ https://t.co/mqGm2N6bsq,0,1
La Cucina Italiana,2020-01-14 15:38:48,Ãˆ davvero tempo di #carciofi!  https://t.co/unIyQXC9h6,4,13
La Cucina Italiana,2020-01-14 15:16:02,"Una mela, tanti modi per usarla in cucina! ğŸ˜‹ @ScuolaLCI https://t.co/808gM3NYp2",1,3
La Cucina Italiana,2020-01-14 14:51:29,"Le #verdure le facciamo cosÃ¬, oggi. Ok?ğŸ˜ https://t.co/fTxLZXIOrK",1,1
La Cucina Italiana,2020-01-14 14:28:17,"Se la #zuppa vi fa tristezza Ã¨ perchÃ© non avete mai assaggiato questa!  
#inverno  #gennaio  #cena  https://t.co/1IiGULbFWK",0,5
La Cucina Italiana,2020-01-14 14:03:52,"Per tutti i golosi online, una ricetta deliziosa!
#millefoglie   https://t.co/EIfbO7GDvz",3,17
La Cucina Italiana,2020-01-14 13:20:05,Ãˆ l'ora delle ricette con le barbabietole! Salute e bontÃ  e divertimento a tavola ğŸ˜‹ https://t.co/olG08zxoDy,3,14
La Cucina Italiana,2020-01-14 12:50:29,"E chi gli resiste... 
#pappardelle  #zucca  #pasticcio  https://t.co/JOg4UU7LM9",0,9
La Cucina Italiana,2020-01-14 12:22:45,Quelle buone idee che solo vi sappiamo dare! #noodles ğŸ˜ https://t.co/E07OLgsQq2,0,7
La Cucina Italiana,2020-01-14 11:58:40,Con il grano saraceno per fare una pasta diversa ğŸ˜‹ https://t.co/9baaXCQ8WK,3,26
La Cucina Italiana,2020-01-14 11:30:39,"Che ne dite di un caldo #minestrone, oggi? #ricette  https://t.co/IOZ85PzPGP",4,10
La Cucina Italiana,2020-01-14 11:08:44,"Milioni di animali selvatici sono rimasti uccisi dagli incendi in Australia. Ecco le misure del National Parks and Wildlife Service per aiutare gli animali sopravvissuti, a rischio per la fame e la sete.  https://t.co/hNUDE4NA48",2,8
La Cucina Italiana,2020-01-14 10:50:47,"Morbidi, filanti, #gnocchi ai #formaggi ğŸ˜ https://t.co/5l1j4YkaSo",1,8
La Cucina Italiana,2020-01-14 10:05:07,"Anche quando si prepara il #risotto Ã¨ giusto osare, ma con eleganza ğŸ˜
#arancia #anatra #ragÃ¹  https://t.co/wPqcb2KCwA",2,18
La Cucina Italiana,2020-01-14 09:36:39,Cerchiamo di non impazzire! #maionese ğŸ˜‚ğŸ¤” https://t.co/r27y33Yizk,1,4
La Cucina Italiana,2020-01-14 09:15:46,Non Ã¨ un buon periodo per la #salute. Aiutiamoci a tavola con i cibi giusti! #influenza ğŸ˜ https://t.co/b6WzuSTCJf,1,12
La Cucina Italiana,2020-01-14 08:52:09,"I nostri consigli! ğŸ˜
 https://t.co/0Rn69GX4KM",1,0
La Cucina Italiana,2020-01-14 08:28:55,Uno spunto di riflessione e uno spuntino di pesce ğŸ˜‰ https://t.co/bhBaYwmOFs,0,0
La Cucina Italiana,2020-01-14 08:02:19,Mai mangiata questa bontÃ  marchigiana? Ecco la ricetta! #RegioneMarche #minestra #minestraimperiale #minestracolorata  ğŸ˜‹ https://t.co/jMxF7jx5D5,3,8
La Cucina Italiana,2020-01-14 07:07:06,Facciamo i #biscotti! CosÃ¬ Ã¨ davvero facile facile! https://t.co/MEd8xPoOA9,2,12
La Cucina Italiana,2020-01-14 06:05:41,Una croccante base al #pistacchio accoglie un dolce disco di gelatina al #mandarino e freschi ciuffetti di #ricotta ğŸ˜ #14gennaio #tortini #dolci #colazione #breakfast  https://t.co/OWixChNtU2,3,16
La Cucina Italiana,2020-01-14 05:29:06,"Per cominciare la giornata ci vuole tanta, ma tanta energia ğŸ’ª 
#14gennaio  #barretta  #colazione  https://t.co/clOWCA5xwk",0,5
La Cucina Italiana,2020-01-14 05:00:36,"Nel weekend fatene in abbondanza, cosÃ¬ ve li ritrovate anche per la colazione dei primi giorni della settimana! #colazione #duffin #14gennaio   ğŸ˜ƒğŸ˜ https://t.co/WDMMWwOz9S",5,20
La Cucina Italiana,2020-01-13 23:30:50,Un tartufino tira l'altro... https://t.co/aShGuMakar,2,20
La Cucina Italiana,2020-01-13 22:59:41,Precisi come orologi svizzeri!  https://t.co/Bdt0Y2FMUx,1,11
La Cucina Italiana,2020-01-13 22:04:23,Lo #zinco Ã¨ fondamentale per il corretto funzionamento del nostro corpo. ecco dove trovarlo ğŸ˜‰ https://t.co/MWg70YOqgR,2,11
La Cucina Italiana,2020-01-13 21:16:09,"Fa bene alle ossa, questo lo sapete. Ma poi? #calcio  https://t.co/vR1zriHeJs",3,12
La Cucina Italiana,2020-01-13 20:38:52,"Fanno ridere, ma sono buonissimi â¬‡â¬‡â¬‡ https://t.co/tFpeAzGgS2",0,3
La Cucina Italiana,2020-01-13 20:05:08,La ricchezza Ã¨ nella mescolanza ğŸ’– https://t.co/sOq9xgvp7P,11,37
La Cucina Italiana,2020-01-13 19:43:13,"Il cuoco del re in tempo di guerra si industriava a ideare per le lettrici de La Cucina Italiana, piattini risparmiosi ma saporiti e ben presentati, ecco come abbiamo rimodernizzato una delle sue ricette. https://t.co/MIYhUpeGvf",7,20
La Cucina Italiana,2020-01-13 18:49:44,Basta poco per rendere un semplice #carpaccio in un gran piatto!  https://t.co/ksUXVTBzmP,1,4
La Cucina Italiana,2020-01-13 18:25:26,Proverbio romano: Â«La cicoria der papa Ã¨ medicinaÂ». ğŸ¤” https://t.co/ToQa9hRnAm,2,6
La Cucina Italiana,2020-01-13 17:49:48,Voglia di #carciofi! ğŸ˜ https://t.co/WTuzQwcSxR,1,5
La Cucina Italiana,2020-01-13 17:25:43,"Le cose fatte a mano, le cose fatte in casa. Le cose: BUONE! #cavatelli  ğŸ˜‹ https://t.co/eBrDJDqal4",1,7
La Cucina Italiana,2020-01-13 16:42:10,Sogno di una cena di mezzo inverno ğŸ¤£ğŸ˜ https://t.co/442dMxD99j,0,4
La Cucina Italiana,2020-01-13 16:02:44,Chi se li ricorda? ğŸ˜€ https://t.co/R9nox2HIX7,0,5
La Cucina Italiana,2020-01-13 15:17:16,"Noi sappiamo come coccolarci d'#inverno. Che ne dite questa sera #vellutata? 
#porri #gennaio  https://t.co/rLncpv8h8T",3,8
La Cucina Italiana,2020-01-13 14:35:37,Queste dritte ve le diamo solo noi di La Cucina Italiana. ğŸ˜‰ https://t.co/v4yZjOnfCZ,3,11
La Cucina Italiana,2020-01-13 14:15:29,In caso di tosse e mal di gola... ğŸ˜ª #miele  https://t.co/zOUdkWpgmg,3,11
La Cucina Italiana,2020-01-13 13:49:42,Un #dolce da scoprire ad ogni affondo di cucchiaino!  https://t.co/NN1RkirByv,2,12
La Cucina Italiana,2020-01-13 13:05:54,E a #gennaio che #pesci pigliamo? ğŸ¤”ğŸ˜‚ https://t.co/UceNsr8Z8c,1,2
La Cucina Italiana,2020-01-13 12:30:46,"In #Toscana lo fanno cosÃ¬! #tiramisÃ¹ 
 https://t.co/QuE17XXRDc",2,14
La Cucina Italiana,2020-01-13 11:28:16,"Non ci stufiamo mai di preparare la #pasta fresca, perchÃ© ci piace troppo mangiarla! 
#tagliatelle #porcini #ragÃ¹  https://t.co/iAVrHoQ2O5",2,6
La Cucina Italiana,2020-01-13 10:56:34,"Appena sfornata, chi vuole favorire?
#parmigiana #cardi   https://t.co/oWaDeLzOTO",1,5
La Cucina Italiana,2020-01-13 10:18:06,"Curiosi di sapere come li abbiamo preparati?  
#gnocchi  #patate  https://t.co/qVHIhplbIO",1,10
La Cucina Italiana,2020-01-13 09:34:49,"Come ""trattare"" la #cipolla e tante ricette da fare subito! ğŸ˜‰ https://t.co/ONmJYwhYWD",1,9
La Cucina Italiana,2020-01-13 08:58:58,"Â«Sei sempre in mezzo, come il prezzemolo!Â». Ma il #prezzemolo fa bene!  https://t.co/XDP3itmbwh",1,2
La Cucina Italiana,2020-01-13 08:33:43,Ancora con il palloncino nella pancia? #benessere #gonfiore #dieta  ğŸ˜• https://t.co/jwN8dqHeVx,0,1
La Cucina Italiana,2020-01-13 08:02:04,"Anche se c'Ã¨ l'alta pressione, le temperature sono fredde. Specie al Nord, avvolto dalla nebbia. E allora una zuppa calda ci sta tutta! ğŸ˜ https://t.co/aTCj1TtwPO",7,27
La Cucina Italiana,2020-01-13 07:35:17,"Un #buongiorno croccante ğŸ˜‹
#13gennaio #biscotti #cioccolato  https://t.co/0X6mJgAwUZ",1,5
La Cucina Italiana,2020-01-13 07:02:50,"Iniziamo la settimana facendo scorta di vitamina C, con un piatto fresco e appetitoso, che potete anche portarvi in ufficio!  
#insalata  #salad  #arancia  #agrumi  #vitaminaC  https://t.co/LMQkbhR73a",3,10
La Cucina Italiana,2020-01-13 06:33:16,Promessa della settimana: stavolta la facciamo davvero! ğŸ˜ https://t.co/P4kKb9qHAx,0,19
La Cucina Italiana,2020-01-13 05:01:09,Ãˆ lunedÃ¬: vogliamoci bene! ğŸ’“ #13gennaio2020  https://t.co/eD35ZHBkMG,0,4
La Cucina Italiana,2020-01-12 23:30:19,Dolci tentazioni ğŸ˜ https://t.co/Nisa7raGzb,2,20
La Cucina Italiana,2020-01-12 22:31:28,Buonanotte ğŸ˜´ https://t.co/U1Gh5dEtxt,2,13
La Cucina Italiana,2020-01-12 21:34:18,Come si fa a resisterle?  https://t.co/FzNsU9n9Is,9,36
La Cucina Italiana,2020-01-12 20:34:02,"Esterno croccante e cuore filante... Li conosciamo tutti benissimo, ma chi di voi ha mai provato a prepararlo a casa? ğŸ¤¤ #cordobleu https://t.co/qvbKqKqCnm",2,10
La Cucina Italiana,2020-01-12 19:45:26,Non Ã¨ proprio voglia di spaghetti... Ã¨ voglia di noodles! https://t.co/sdE5bdt8KW #noodles,0,5
La Cucina Italiana,2020-01-12 19:11:26,Il nostro amore incondizionato per le #cipolle si esprime in questo piatto meraviglioso! #zuppa   https://t.co/MBl2ereYoe,3,19
La Cucina Italiana,2020-01-12 18:11:15,"Ci piace gustare ogni piatto prima con la vista e poi col gusto! 
#sgombro #purÃ¨ #arancia #carote  https://t.co/SC512FuT1q",0,2
La Cucina Italiana,2020-01-12 17:13:33,Quali ingredienti vanno nella minestra perfetta? ğŸ¤” https://t.co/BX5C6Pc2Ex https://t.co/tQApwPZxkL,4,19
La Cucina Italiana,2020-01-12 16:14:52,"Sperimentare Ã¨ la nostra missione!  
#cheesecake  #cavolfiore  https://t.co/AEjy8Y2mPm",1,4
La Cucina Italiana,2020-01-12 15:25:01,Questa volta non dovete aspettare di ordinare il dessert al ristorante. Il gelato lo friggiamo a casa!  https://t.co/aZ0AKyVHGc #gelatofritto,2,13
La Cucina Italiana,2020-01-12 14:30:38,"Maionese senza uova? SÃ¬, di pesce. https://t.co/Aq9bunyNFb https://t.co/8n5xudmoIq",1,4
La Cucina Italiana,2020-01-12 13:33:51,"Morbida, ricca, amata, #pizza! ğŸ˜‹ https://t.co/gtEuZN035J",5,24
La Cucina Italiana,2020-01-12 13:08:04,Dalle bucce di patate e mele alle scorze di agrumi. Dopo aver letto qui non le butterete mai piÃ¹ via ğŸ‘‡ https://t.co/H4mE9nNxgs,12,20
La Cucina Italiana,2020-01-12 12:08:13,"#Corzetti, la particolare #pasta della #Liguria ğŸ˜‹ https://t.co/9dcTRLHk0P",4,7
La Cucina Italiana,2020-01-12 11:20:02,Vi state chiedendo come affumicare il salmone in casa e come utilizzarlo in gustose ricette (tipo queste fantastiche crÃªpes)? Guardate qui ğŸ‘‡ https://t.co/v1ZN2eAYXD https://t.co/VFTYnK4oR1,2,9
La Cucina Italiana,2020-01-12 10:42:51,ğŸ˜ˆğŸ˜ˆğŸ˜ˆ https://t.co/UOv0QGDrvh #pastafresca #ricette https://t.co/Vd4wHJd8YM,0,0
La Cucina Italiana,2020-01-12 10:00:19,"Senza zucchero sÃ¬, ma con tanta dolcezza! https://t.co/kVQyLxYFpJ https://t.co/PcTnxrgYtt",1,8
La Cucina Italiana,2020-01-12 09:30:46,Buona #domenica a tutti! Noi siamo pronti con la portata principale e voi cosa cucinate? https://t.co/UWjHc1q7la,2,9
La Cucina Italiana,2020-01-12 08:50:44,"Dolci o salate, ecco 5 idee per colorare le vostre ricette ğŸ˜ https://t.co/Je2FEz59uy https://t.co/8aV93nmtOe",4,11
La Cucina Italiana,2020-01-12 08:27:34,Il #risotto della #domenica non Ã¨ mai stato piÃ¹ azzeccato!  https://t.co/zarN7w7H81,1,10
La Cucina Italiana,2020-01-12 07:28:09,"I #dolcetti che son piÃ¹ buoni se vengono imperfetti! ğŸ˜œ
#biscotti #bruttimabuoni #domenica #12gennaio   https://t.co/lNfxzGYlrH",7,24
La Cucina Italiana,2020-01-12 06:56:26,Per gli antichi greci si trattava di un vero e proprio elisir di lunga vita. E forse non avevano tutti i torti... https://t.co/0r74vWC2Bz,5,16
La Cucina Italiana,2020-01-12 06:02:21,"E se la #polenta oggi la servissimo cosÃ¬? 
#domenica  #12gennaio  #taragna  https://t.co/e3r5I5IleM",4,14
La Cucina Italiana,2020-01-12 05:01:31,Ma dove sono nati i mostaccioli?? https://t.co/muGYusVrjY,1,6
La Cucina Italiana,2020-01-11 23:30:52,"La ricetta che dovete fare questo weekend!  
#tortasalata  #zucca  #patate  #cipolla  https://t.co/5y4E7nMRsh",5,17
La Cucina Italiana,2020-01-11 22:24:30,"Ovviamente, da accompagnare a speck, burro o formaggi ğŸ˜‹ https://t.co/bQ4Oks64vs",5,15
La Cucina Italiana,2020-01-11 21:29:56,"A #cena niente sbattimenti, solo sbatti #uova per una bella #frittata ğŸ˜œ https://t.co/r8mMXypcNz",4,7
La Cucina Italiana,2020-01-11 20:28:50,Chi vuole andare a cena qui? ğŸ˜² https://t.co/au083dR7od https://t.co/tlQxRSVXO0,0,0
La Cucina Italiana,2020-01-11 20:01:24,Questi ingredienti sono OBBLIGATORI per combattere influenza e cattivi umori di gennaioâ—â—â— https://t.co/Yhkro5YG8n https://t.co/BK6EYQuH6A,0,3
La Cucina Italiana,2020-01-11 19:10:16,"Ricette consigliate, tecnica e precauzioni ğŸ”¥ğŸ”¥ğŸ”¥ğŸ”¥ğŸ”¥ğŸ”¥ğŸ”¥ https://t.co/0ZnaUDuzr0",2,8
La Cucina Italiana,2020-01-11 18:40:42,E scusa se Ã¨ poco... ğŸ˜‹ https://t.co/dkOAhTJOGT,0,7
La Cucina Italiana,2020-01-11 17:35:50,Fare lo chef non Ã¨ sempre cosÃ¬ bello come si immagina... #chef  https://t.co/h3zowaK7Ng,1,7
La Cucina Italiana,2020-01-11 16:35:13,"Ci sono tanti modi per mettere in tavola il colore dell'anno, dagli ingredienti alla mise en place. Guardate qui â¬‡ https://t.co/M0IueEpbm0 #classicblue #pantone2020 #2020",4,11
La Cucina Italiana,2020-01-11 15:51:26,"Guardate cosa abbiamo preparato con la pasta #bignÃ¨ ğŸ˜ 
#parisbrest #dolce  https://t.co/5bHNEO1u2V",0,4
La Cucina Italiana,2020-01-11 14:49:21,Dovete proprio assaggiare questi 5 abbinamenti! https://t.co/gg4sMSnsR6 https://t.co/8YDSV2WvWK,0,7
Jeanette M,2020-01-17 21:15:02,"Roast Shallot-Crusted Chicken Thighs make an easy one dish meal from the oven.  All the crunch of fried chicken, with none of the mess!  https://t.co/KzJHpYVsBv https://t.co/LB5Aj77aeW",20,39
Jeanette M,2020-01-17 19:15:02,This delicious German Chocolate Cake Recipe from @OldFashRecipes is a tasty weekend treat the whole family will thank you for! https://t.co/ha4Qden8IP via @Darie_OConnor https://t.co/xVyeZK3QZL,4,9
Jeanette M,2020-01-17 17:15:06,These Scrumptious Tex-Mex Black Bean Burgers ğŸ” are a delicious treat thatâ€™s perfect for casual weekend entertaining.  So easy to make &amp; equally tasty on the stove or the #braai https://t.co/P6QLLGwNSd #vegan https://t.co/zueDC8nZwh,12,16
Jeanette M,2020-01-17 15:15:15,"This pretty, spicy Fresh Ginger Root Cake from @proportionalplt would make a divine weekend treat! https://t.co/C4r4lfYtAT via @SplendidFood https://t.co/P8FEsFhmJB",8,21
Jeanette M,2020-01-17 14:33:12,Yum!! https://t.co/x64L4YO96o,6,15
Jeanette M,2020-01-17 14:26:33,Sounds like so much fun! https://t.co/wVPB4RGG3m,15,44
Jeanette M,2020-01-17 14:15:02,"The weekend is here!  Itâ€™s the perfect time to whip up a quick batch of Decadently Delicious Homemade Guacamole.  Use it as a dip, a topping for tacos ğŸŒ®, or a spread for sandwiches ğŸ¥ª https://t.co/j3oFq9nuuR #vegan https://t.co/26kYuefhi3",4,6
Jeanette M,2020-01-17 13:14:02,This easy Egg Biryani Recipe from @myFoodWorks would make a delicious way to end the week on a festive note https://t.co/CuEMtLBYnV https://t.co/dzc4h4GOmf,8,23
Jeanette M,2020-01-17 11:58:14,Shiitake Mushroom and Cabbage Lo Mein https://t.co/yoec3Pa29Q on @bloglovin,0,1
Jeanette M,2020-01-17 11:55:02,"These easy peasy Blueberry Chia Breakfast Pudding are sweetened with dates for a quick, naughty feeling breakfast thatâ€™s actually good for you https://t.co/xFwXDPVdEL #Vegan https://t.co/mqtVNnScVi",5,9
Jeanette M,2020-01-17 11:48:32,"Over-indulged during the holidays?  Try this light Shiitake Mushroom &amp; Cabbage Lo Mein.  Uses #vegan stir fry strips for a healthy, hearty version of this Chinese take out treat.  Best of all?  Itâ€™s on the table in just 40 minutes! https://t.co/5CmeZANRtU #Veganuary #plantbased https://t.co/a1NawzwuZv",25,42
Jeanette M,2020-01-17 11:33:06,Shiitake Mushroom and Cabbage LoÂ Mein https://t.co/ANOioffrDT https://t.co/5lyAOEk62c,2,5
Jeanette M,2020-01-17 10:01:01,"Sicilian Chicken Tortellini Soup from @ADashofSanity makes an easy, hearty, delicious Friday supper! https://t.co/ROO7zAKD1J via @thanimajohn96 https://t.co/X4N6Ykxs2C",5,10
Jeanette M,2020-01-17 08:02:02,"The #airfryer makes perfectly golden toasted nuts in mere minutes.  Try these deliciously Easy, Homemade, Air Fryer Masala Nuts.  The perfect last-minute nibble for sundowners https://t.co/7KbKi1afMS #vegetarian https://t.co/ne9J2Nb54D",0,2
Jeanette M,2020-01-17 07:23:02,"Got that Friday feeling?  Nothing says â€œitâ€™s the weekendâ€ quite like a homemade Lasagna Bolognese.  Trust my friends @piattoapp to show you how to make it like an Italian!  While youâ€™re there, sign up for their English @YouTube channel ! https://t.co/GcFktaufBb https://t.co/fD7e7teH29",10,24
Jeanette M,2020-01-17 06:04:02,"I am love, love, loving this healthy recipe from @misspickledplum !  Thanks ğŸ™ğŸ¼ to @lamaletademaggi for sharing https://t.co/BhTjou4D0W",4,9
Jeanette M,2020-01-17 05:56:01,"A delicious, cozy soup!  Thanks to @JosheFoods_UK for sharing. https://t.co/lrY6BfIvXS",9,14
Jeanette M,2020-01-17 05:54:08,This looks soooo delicious! Thanks to @JosheFoods_USA for sharing! https://t.co/EaftfqKLp0,17,38
Jeanette M,2020-01-17 05:51:38,#FridayThoughts https://t.co/K4zLg8snZi,0,0
Jeanette M,2020-01-17 05:50:27,Thanks ğŸ™ğŸ¼ so much for your shares.  Wishing each of you a fantastic weekend!  @engelderliebe80 @dilciaacevedo2 @gumamelangmundo @therealgloria @ralphallen4 @maripos41387029 @kosssauce @rumkispoon @thetruthtriump1 @osvaldo_villar @loriemcdonald12 @idahnielsen @rolandos87,1,6
Jeanette M,2020-01-17 04:52:02,Looks absolutely scrumptious! https://t.co/kTddthpfuc,9,21
Jeanette M,2020-01-17 04:50:44,Donâ€™t these look tasty? Happy Friday folks! https://t.co/MsyWrexQIN,18,44
Jeanette M,2020-01-16 21:15:09,"Itâ€™s almost the weekend.  So, itâ€™s a great time to let my friend @DiscoDavid9 help you perfect a Classic Manhattan cocktail ! https://t.co/8JnPyOWIA2 https://t.co/vyRx24X7ns",3,11
Jeanette M,2020-01-16 19:15:02,"Stuffed with dried apricots and almonds, &amp; perfumed with rich Eastern spices, Creamy Baked Apples with Mughlai Flavors are an easy, prep-ahead treat that is sure to make any meal feel like a special occasion https://t.co/vPIbJftsLi #vegetarian https://t.co/XwpGgxDm2Z",12,24
Jeanette M,2020-01-16 17:15:04,"When it comes to bread ğŸ , homemade is always best.  You wonâ€™t want to miss this terrific recipe from @InsecureHW  https://t.co/xqH93Aeift https://t.co/9x1kANo2lc",6,18
Jeanette M,2020-01-16 15:15:02,Scrumptious Tex-Mex Black Bean Burgers ğŸ” make an easy weeknight supper that tastes like summer! Theyâ€™re easy to make &amp; packed with healthy ingredients.  A guilt free burger thatâ€™s prepared on the stove https://t.co/P6QLLGwNSd #vegan #plantbased https://t.co/CqaxekSWXn,10,13
Jeanette M,2020-01-16 14:15:03,"These scrumptious Tex-Mex Vegetarian Stuffed Peppers from @misspickledplum are going on my menu!  A healthy, nutritionally dense main thatâ€™s perfect for a healthier &amp; tastier January! https://t.co/0nHwG1Pe3C #vegetarian via @HealthyadviceUK https://t.co/OcKcUkT7fT",6,15
Jeanette M,2020-01-16 13:14:03,"These easy 4 ingredient Instant Potâ„¢ Stewed Apples make a quick, tasty, &amp; healthy dessert or lunchbox snack.  Sweetened with a mere 2 tablespoons of maple ğŸ syrup, itâ€™s a side you can feel good about https://t.co/kCDNwrZdH5 #vegan https://t.co/yhlp4zzjmd",10,15
Jeanette M,2020-01-16 11:55:02,Participating in #veganuary ?  You wonâ€™t want to miss this delectable Coconut Vegetable Curry from my friend @Living_Lou  https://t.co/LJGjNW6MkB #vegan https://t.co/heWl09Erqo,12,23
Jeanette M,2020-01-16 10:01:01,"With beautiful seasonal grapes in the market, itâ€™s the perfect time to try this unusual cold soup from MÃ¡laga.  Creamy White Gazpacho with toasted almonds and pimentÃ³n makes an easy, elegant cold starter https://t.co/J399jJL12c #vegetarian https://t.co/UQWrpuiX3M",15,23
Jeanette M,2020-01-16 08:02:02,This Chinese Style Curry with Juicy Meatballs from @KitchenSanc2ary just might be the ultimate comfort food!  A terrific way to wind down a busy back-to-school week! https://t.co/Ro7ATN5Zps via @M3Bites https://t.co/44fQxFZpVI,22,57
Jeanette M,2020-01-16 07:23:02,"Small Batch Raspberry Cointreau Jam makes a divine addition to your morning toast.  Best of all, this homemade jam needs no canning skills &amp; works with either fresh or frozen berries!https://t.co/ULb9Sy4Kxw #vegan #Veganuary https://t.co/IIKoL0nwrz",6,13
Jeanette M,2020-01-15 21:15:10,Lighten up your JalapeÃ±o Poppers &amp; make them quick and easy by preparing them in the air fryer! https://t.co/Htor94sNpz #airfryer https://t.co/RRRKZGUPrX,17,31
Jeanette M,2020-01-15 19:15:02,"Creamy Butternut Squash Risotto from @Living_Lou makes a delicious ,cozy addition to your midweek table https://t.co/m24t9zmInY via @CaptnKennysFr https://t.co/ongr04iWig",12,26
Jeanette M,2020-01-15 17:15:15,"Caribbean Oxtail Curry from the Instant Potâ„¢ is a hearty, stick-to-your-ribs meal that only gets better with time.  A perfect make-ahead main! https://t.co/rDZ7zbWVSd https://t.co/wqs7wfD24s",20,62
Jeanette M,2020-01-15 15:15:14,Old Fashioned Sour Cream Pound Cake From @OldFashRecipes is sure to keep your back-to-school crowd happy .  A tasty lunchbox treat! https://t.co/lPgsIx30Gq via @mugikikaku https://t.co/qNLsrOnuW3,11,29
Jeanette M,2020-01-15 14:15:08,"Over-indulged during the holidays?  These Scrumptious Tex-Mex Black Bean Burgers are just the ticket.  They feel naughty, but theyâ€™re oh-so good for you! https://t.co/P6QLLGwNSd #Vegan #Veganuary https://t.co/k36jQutor4",6,18
Jeanette M,2020-01-15 13:14:02,This Creamy Avocado Dip from @sophie19621 makes a deliciously nutritious nibble that would probably be delicious on your morning toast as well! https://t.co/jEvmQhbNJj #vegan #Veganuary https://t.co/rznOTjWCCv,5,12
Jeanette M,2020-01-15 11:55:02,"Guacamole is not only tasty, itâ€™s good for you too!  Try my easy peasy Homemade Guacamole.  Itâ€™s addictively delicious on toast, tacos ğŸŒ®, burritos, as a sandwich ğŸ¥ª spread, &amp; so much more.  Fresh &amp; delicious! https://t.co/j3oFq9nuuR #vegan #Veganuary #plantbased https://t.co/ohKkxHyWyW",12,35
Jeanette M,2020-01-15 10:01:02,"This luscious Invisible Cake with apples and pears from @nutrition_julie has more fruit than cake, making it a decadent treat you can feel good about! https://t.co/ee5azH6xzn https://t.co/SXIh13uK5P",7,17
Jeanette M,2020-01-15 08:29:52,This looks absolutely divine! https://t.co/L7zQ89evmL,0,3
Jeanette M,2020-01-15 08:02:02,"Looking for a vegetable nibble your kids will adore?  Try these Spicy Carrots with Harissa Yoghurt, from the brilliant South African ğŸ‡¿ğŸ‡¦ cookbook, Season's Bounty, Cooking with nature's abundance https://t.co/8YGn5QK4iu #vegetarian https://t.co/6fEI5PJIiZ",6,21
Jeanette M,2020-01-15 07:51:24,Oh yum! https://t.co/ZNmF2TKilF,17,47
Jeanette M,2020-01-15 07:23:02,"This rich, creamy #Vegan Cream of Mushroom Soup from @lovingitvegan just might be the perfect thing or a busy Wednesday night.  Serve it with a big green salad &amp; a loaf of crusty bread for a cozy #veganuary supper! https://t.co/nzdqxQSc8b via @nutrition_julie https://t.co/krLJVm8jd4",16,38
Jeanette M,2020-01-14 21:15:09,"Baked Shallot-Crusted Chicken Thighs with seasonal veggies makes a cozy, healthy one dish meal. This dish packs a real flavor punch with all the crunch of fried chicken â€” but none of the mess or the calories! https://t.co/KzJHpYVsBv https://t.co/bAIqFYZPN3",6,19
Jeanette M,2020-01-14 19:15:08,"Mushroom &amp; Bell Pepper Stir Fry from @FoodizShare makes an easy, #vegan addition to your weeknight meal rotation! https://t.co/EImAvvKVao https://t.co/MsYIzWGj4t",9,21
